iteration,best_risk_so_far,mean_strength,mean_onset,sigma_strength,sigma_onset,reinflated
0,0.50122015405982,0.9955559783956033,0.424771996015009,0.19843035478413634,0.13141489534839193,False
1,0.4717493398193246,0.9789120114745395,0.4871506761418839,0.10800000000000001,0.10872570294550632,False
2,0.4653784361447846,0.9403800543493407,0.5023592493803202,0.10800000000000001,0.048,False
3,0.4653784361447846,1.0368549941390501,0.4745015275879192,0.10800000000000001,0.048,False
4,0.4502359076945088,1.035266761842656,0.5456884478233684,0.1579124222569999,0.048,False
5,0.4502359076945088,0.9342301613015052,0.5805788085574513,0.10800000000000001,0.048,False
6,0.4502359076945088,0.9431849473392346,0.6105779120697388,0.10800000000000001,0.048,False
7,0.4426789312836593,0.8698795249348759,0.6375991811164404,0.10800000000000001,0.048,False
8,0.4382808852159636,0.9430164995279933,0.6459124199228077,0.10800000000000001,0.048,False
9,0.4045510143669308,1.0146907298657784,0.6527754177672409,0.10800000000000001,0.048,False
10,0.4045510143669308,1.0501407213157328,0.6541831688470782,0.11241554669838841,0.048,False
11,0.4045510143669308,1.114634921295171,0.6456722063172016,0.10800000000000001,0.048,False
12,0.4045510143669308,1.1639326606954994,0.6376152505687511,0.10800000000000001,0.048,False
13,0.4045510143669308,1.1457144740412677,0.6796386756342729,0.10800000000000001,0.048,False
14,0.4045510143669308,1.186489382208603,0.6681686753443548,0.10800000000000001,0.048,False
15,0.4045510143669308,1.0059432656626657,0.7,0.405,0.18,True
16,0.4045510143669308,1.3539475370757443,0.6762113636329045,0.18546928191995807,0.048,False
17,0.4045510143669308,1.395065516715079,0.6779742128193514,0.10800000000000001,0.048,False
18,0.4045510143669308,1.328717887952171,0.6635539359760523,0.10800000000000001,0.048,False
19,0.4045510143669308,1.2872742665943953,0.6693319686883947,0.10872015936816853,0.048,False
20,0.4045510143669308,1.2872891485416509,0.6573644821764679,0.12343341291998843,0.048,False
21,0.4045510143669308,1.0059432656626657,0.7,0.405,0.18,True
22,0.4045510143669308,0.8987137828449228,0.7,0.3196064864677008,0.048,False
23,0.4045510143669308,1.1286247334366852,0.6750054899968068,0.21325340546614144,0.048,False
24,0.4045510143669308,1.1976549441815494,0.6700639907137791,0.19184971507046797,0.048,False
25,0.4045510143669308,1.1238247855273809,0.6573563202379227,0.10800000000000001,0.048,False
26,0.4045510143669308,1.2036180943844514,0.6395238872015668,0.12736667121039558,0.048,False
27,0.4045510143669308,1.0059432656626657,0.7,0.405,0.18,True
28,0.4045510143669308,1.1436087821125123,0.6425342599763396,0.31624388609892246,0.0995335814155239,False
29,0.4045510143669308,1.1820865553908224,0.687517568671857,0.20167950678077667,0.048,False
30,0.4045510143669308,1.2748758324684015,0.6758055437390711,0.10800000000000001,0.048,False
31,0.4045510143669308,1.2500648809534896,0.6816988440066278,0.10800000000000001,0.048,False
32,0.4045510143669308,1.1992193525983577,0.7,0.10800000000000001,0.048,False
33,0.4045510143669308,1.0059432656626657,0.7,0.405,0.18,True
34,0.4045510143669308,1.2579413333057656,0.7,0.30569928482961983,0.048,False
35,0.4045510143669308,1.2551174602418023,0.7,0.128514336773173,0.048,False
36,0.4045510143669308,1.262875804926581,0.6507353982392734,0.10800000000000001,0.048,False
37,0.4045510143669308,1.255526148809654,0.646804840319768,0.10800000000000001,0.048,False
38,0.4045510143669308,1.316595134417409,0.6476279841909662,0.11590742787234604,0.048,False
39,0.4045510143669308,1.0059432656626657,0.7,0.405,0.18,True
40,0.4045510143669308,1.2149575491982454,0.6802425740452778,0.18476954884620414,0.048,False
41,0.4045510143669308,1.2935665645777292,0.6887400588079649,0.10800000000000001,0.048,False
42,0.4045510143669308,1.235857779388402,0.7,0.10800000000000001,0.048,False
43,0.4045510143669308,1.299361004844404,0.6869611856849128,0.10800000000000001,0.048,False
44,0.4045510143669308,1.3576365896957445,0.6678457281878114,0.10800000000000001,0.048,False
45,0.4045510143669308,1.0059432656626657,0.7,0.405,0.18,True
46,0.4045510143669308,1.0213220881136391,0.6708720092406628,0.3000834396256018,0.04812251938974075,False
47,0.4045510143669308,1.0606122585487605,0.6804878141012749,0.2672158070168343,0.048,False
48,0.4045510143669308,1.1407242583226416,0.6731916393234849,0.21738845487677347,0.048,False
49,0.4045510143669308,1.2684461269613678,0.6323374576872318,0.13498202902420986,0.048,False
50,0.4045510143669308,1.273637029647666,0.6222415756658456,0.10800000000000001,0.048,False
51,0.4045510143669308,1.0059432656626657,0.7,0.405,0.18,True
52,0.4045510143669308,0.987925202275975,0.7,0.3264952564246869,0.048,False
53,0.4045510143669308,1.1399618994213045,0.6553233095440877,0.21447262099546446,0.048,False
54,0.4045510143669308,1.210668155628846,0.6713933813739078,0.25085402232669984,0.048,False
55,0.4045510143669308,1.1843419716389498,0.6677378031219092,0.26839652020629523,0.048,False
56,0.4045510143669308,1.1733477129233498,0.673636968581641,0.12346278549516347,0.048,False
57,0.4045510143669308,1.0059432656626657,0.7,0.405,0.18,True
58,0.4045510143669308,0.9748806144198883,0.7,0.19199798917251767,0.048,False
59,0.4045510143669308,0.8296629973077151,0.6870911684962571,0.10800000000000001,0.048,False
